sequence_id,district,forecast_origin,wsi_at_origin,residual_t1,residual_t2,residual_t3,split
981,Hingoli,2024-02-01,-1.0675254124087123,0.30562868293941303,0.044447566835287056,-0.17688474479496197,test
982,Hingoli,2024-03-01,-0.761896745993235,-0.2611810995801903,-0.48251341121043934,-0.3610855175718285,test
983,Hingoli,2024-04-01,-1.0230778852628604,-0.22133227194081395,-0.09990437830220311,-0.28373761976491063,test
984,Hingoli,2024-05-01,-1.2444101168143742,0.12142785324931071,-0.062405388213396806,-0.4410043166649349,test
985,Hingoli,2024-06-01,-1.122982211579692,-0.18383329344807908,-0.5624322218996172,0.03132981823862746,test
986,Hingoli,2024-07-01,-1.3068155473705312,-0.3785988861087779,0.21516315402946673,0.20494477214775286,test
987,Hingoli,2024-08-01,-1.6854144314192594,0.5937620380781949,0.5835436561964811,0.5390359142683805,test
988,Hingoli,2024-09-01,-1.0916524488180877,-0.01021832640469067,-0.054726068332791256,-0.1278441589623689,test
989,Jalna,2003-12-01,1.1799701261433644,-0.3733240771206898,-0.47114161728945203,-0.38982025860872693,train
990,Jalna,2004-01-01,0.806646031619645,-0.09781752276573263,-0.016496164085007536,-0.2883919303432473,train
991,Jalna,2004-02-01,0.7088285197677245,0.08132134776691291,-0.19057441849132684,-0.9278736223640075,train
992,Jalna,2004-03-01,0.7901498393368613,-0.27189573806046363,-1.0091949419331443,-0.9170809404206168,train
993,Jalna,2004-04-01,0.5182541031174343,-0.7372992057137172,-0.6451852042011897,0.2502900343604405,train
994,Jalna,2004-05-01,-0.2190451029613523,0.0921140018775968,0.987589240439227,1.1484408382251767,train
995,Jalna,2004-06-01,-0.1269310973686588,0.8954752348465336,1.0563268326324833,0.8729986213249576,train
996,Jalna,2004-07-01,0.7685441295718154,0.16085160569200907,-0.022476605615516565,-0.17186092539777365,train
997,Jalna,2004-08-01,0.9293957103802932,-0.1833281864239944,-0.3327125062062515,-0.6003017772748245,train
998,Jalna,2004-09-01,0.7460674984529514,-0.14938429427890965,-0.41697356534748264,-0.10027352405338474,train
999,Jalna,2004-10-01,0.5966832208257578,-0.267589287720289,0.049110753573808896,-0.10925071116503693,train
1000,Jalna,2004-11-01,0.3290939281402086,0.31670004625935805,0.15833858152051222,0.34921801586766493,train
1001,Jalna,2004-12-01,0.6457939497991835,-0.15836144013846265,0.03251799420869006,-0.15176207347357618,train
1002,Jalna,2005-01-01,0.4874325076037825,0.19087943640409105,0.0065993687218248165,-0.5196954997176111,train
1003,Jalna,2005-02-01,0.6783119318965323,-0.18428005557092497,-0.7105749240103609,-0.3896444318774588,train
1004,Jalna,2005-03-01,0.4940318851729843,-0.526294877286813,-0.2053643851539108,0.10448827454839021,train
1005,Jalna,2005-04-01,-0.0322629913732514,0.3209304913923249,0.6307831510946259,0.6116321191236481,train
1006,Jalna,2005-05-01,0.2886675056337695,0.30985265408760504,0.29070162211662726,0.3845881167531629,train
1007,Jalna,2005-06-01,0.5985201819399052,-0.019151054189508465,0.07473544044702718,-0.3508053644159489,train
1008,Jalna,2005-07-01,0.5793691343269065,0.09388648806002586,-0.3316543168029502,-0.6105297888270333,train
1009,Jalna,2005-08-01,0.6732556230819782,-0.4255408055580219,-0.704416277582105,-0.5572901002562602,train
1010,Jalna,2005-09-01,0.2477148220018421,-0.278875476501969,-0.13174929917612418,-0.06650835723438606,train
1011,Jalna,2005-10-01,-0.031160655157509,0.1471261779832269,0.21236711992496504,0.6473178888725664,train
1012,Jalna,2005-11-01,0.1159655224605328,0.06524094230692326,0.5001917112545246,0.4597870934681171,train
1013,Jalna,2005-12-01,0.1812064714514344,0.43495076226362295,0.3945461444772155,-0.3911444462620347,train
1014,Jalna,2006-01-01,0.6161572492304958,-0.04040463330184585,-0.826095224041096,-0.47025922002231246,train
1015,Jalna,2006-02-01,0.5757526089376065,-0.7856905837482068,-0.4298545797294232,-0.7423542668050381,train
1016,Jalna,2006-03-01,-0.2099379683443038,0.35583599755248707,0.04333631047687217,0.20473416480875298,train
1017,Jalna,2006-04-01,0.1458980278828429,-0.31249968575027454,-0.15110183141839373,-0.8003715114453124,train
1018,Jalna,2006-05-01,-0.1666016613119628,0.16139785777641197,-0.4878718222505067,-0.25475558294119577,train
1019,Jalna,2006-06-01,-0.0052038033379193,-0.6492696802245502,-0.41615344091523926,-0.6366234819518451,train
1020,Jalna,2006-07-01,-0.6544734545271252,0.23311621027396667,0.012646169237360838,-0.007546394296422121,train
1021,Jalna,2006-08-01,-0.4213572443031946,-0.2204700409865698,-0.24066260452035276,-0.09693387145760862,train
1022,Jalna,2006-09-01,-0.6418273041952357,-0.02019254462831166,0.12353618843443248,0.51746504409201,train
1023,Jalna,2006-10-01,-0.6620198513656917,0.14372873560488852,0.537657591262466,0.3626921798378292,train
1024,Jalna,2006-11-01,-0.5182911011407992,0.39392884103757353,0.2189634296129367,0.3268791141937396,train
1025,Jalna,2006-12-01,-0.1243622564849413,-0.17496541504292124,-0.06704973046211833,0.2606376224336184,train
1026,Jalna,2007-01-01,-0.2993276857502943,0.10791569880323465,0.43560305169897134,0.5064340376027112,train
1027,Jalna,2007-02-01,-0.1914119927526189,0.32768735870129595,0.3985183446050359,0.3861790804506017,train
1028,Jalna,2007-03-01,0.1362753659590534,0.07083098589336359,0.058491721738929386,-0.2157808989390186,train
1029,Jalna,2007-04-01,0.2071063452351748,-0.012339257537192005,-0.28661187821514,-0.47193654709941735,train
1030,Jalna,2007-05-01,0.1947670915432472,-0.27427262452321244,-0.4595972934074898,-0.7170833089657326,train
1031,Jalna,2007-06-01,-0.0795055296991453,-0.18532467216509724,-0.44281068772334004,-0.1534506115342989,train
1032,Jalna,2007-07-01,-0.264830211867837,-0.25748600555464835,0.03187407063439279,0.7689715425868311,train
1033,Jalna,2007-08-01,-0.5223162152290928,0.28936007399564856,1.026457545948087,1.0813580729485142,train
1034,Jalna,2007-09-01,-0.2329561419820175,0.7370974727010117,0.7919979997014389,1.1232598133420333,train
1035,Jalna,2007-10-01,0.5041413545832666,0.0549005031361548,0.3861623167767493,0.12149206397676149,train
1036,Jalna,2007-11-01,0.5590418536605947,0.3312618176994212,0.06659156489943341,-0.14803495597268268,train
1037,Jalna,2007-12-01,0.8903036509703751,-0.26467023241034704,-0.47929675328246313,-0.7061750386904831,train
1038,Jalna,2008-01-01,0.6256334152344821,-0.21462651754657014,-0.44150480295459016,-0.6633207466725467,train
1039,Jalna,2008-02-01,0.4110068895828597,-0.22687827730296772,-0.44869422102092427,-0.214252553225743,train
1040,Jalna,2008-03-01,0.1841286080797608,-0.22181593951782538,0.012625728277355891,0.4584024888555114,train
1041,Jalna,2008-04-01,-0.0376873326324898,0.2344416689896065,0.680218429567762,1.8479663443588692,train
1042,Jalna,2008-05-01,0.1967543389653964,0.4457767579698758,1.6135246727609829,0.6705800268793302,train
1043,Jalna,2008-06-01,0.642531091561122,1.1677479201652574,0.22480327428360458,-0.4048403149745894,train
1044,Jalna,2008-07-01,1.810278987274189,-0.9429446214294623,-1.5725882106876563,-1.4855977350330543,train
1045,Jalna,2008-08-01,0.8673343417635211,-0.6296435651769885,-0.5426530895223864,-0.5018905160417804,train
1046,Jalna,2008-09-01,0.2376907749124591,0.08699047732867554,0.12775305080928162,0.4088277535489972,train
1047,Jalna,2008-10-01,0.3246812534033264,0.04076257231841435,0.3218372750581299,0.26304706814895024,train
1048,Jalna,2008-11-01,0.3654438346355737,0.28107469382588257,0.22228448691670288,0.2386919766933142,train
1049,Jalna,2008-12-01,0.6465185228218662,-0.05879020126958956,-0.04238271149297823,-0.6196134164412843,train
1050,Jalna,2009-01-01,0.5877283509491287,0.016407460379759264,-0.5608232445685468,-0.6379521857617698,train
1051,Jalna,2009-02-01,0.6041358051694217,-0.5772306987888398,-0.6543596399820628,-0.9580362377560916,train
1052,Jalna,2009-03-01,0.0269051068983962,-0.07712894171103735,-0.3808055394850661,0.49185533583536845,train
1053,Jalna,2009-04-01,-0.0502238345348211,-0.3036765980518488,0.5689842772685858,-0.7852706837452081,train
1054,Jalna,2009-05-01,-0.353900444456234,0.8726608871899986,-0.4815940738237953,0.3922893709920788,train
1055,Jalna,2009-06-01,0.5187604687194184,-1.3542549869994476,-0.4803715421835736,-0.4719244874100045,train
1056,Jalna,2009-07-01,-0.8354945152028086,0.8738834417386534,0.8823304965122225,0.9587500437124254,train
1057,Jalna,2009-08-01,0.0383889258067746,0.008447055502639307,0.08486660270284224,-0.4775662601153989,train
1058,Jalna,2009-09-01,0.0468359804015255,0.07641954810809135,-0.48601331471014975,-0.6284228777747249,train
1059,Jalna,2009-10-01,0.1232555269534738,-0.5624328612620981,-0.7048424243266733,-0.8993595599467905,train
1060,Jalna,2009-11-01,-0.4391773404766003,-0.14240955689659918,-0.33692669251671636,0.28962505480536616,train
1061,Jalna,2009-12-01,-0.5815869107991772,-0.1945171221941394,0.4320346251279431,0.47615782023969466,train
1062,Jalna,2010-01-01,-0.7761040151226816,0.6265517294514474,0.670674924563199,0.787280293937355,train
1063,Jalna,2010-02-01,-0.1495522833238995,0.044123192764416924,0.16072856213857292,0.008748335279122582,train
1064,Jalna,2010-03-01,-0.1054290920610907,0.11660537087576413,-0.03537485598368621,-0.046908071625661615,train
1065,Jalna,2010-04-01,0.0111762785433815,-0.1519802265881584,-0.1635134422301338,-0.8415601753710793,train
1066,Jalna,2010-05-01,-0.140803944024707,-0.011533219662045319,-0.6895799528029908,-0.8190058360961426,train
1067,Jalna,2010-06-01,-0.1523371593469764,-0.6780467374807213,-0.8074726207738732,-0.9536942584997032,train
1068,Jalna,2010-07-01,-0.8303839063810631,-0.12942587373978653,-0.2756475114656166,-0.38471113680130997,train
1069,Jalna,2010-08-01,-0.9598098035502898,-0.1462216142963899,-0.25528523963208327,-0.6093885664295686,train
1070,Jalna,2010-09-01,-1.1060314349243885,-0.10906360825798456,-0.4631669350554699,-0.34389661034843866,train
1071,Jalna,2010-10-01,-1.215095005938665,-0.35410336404119347,-0.23483303933416222,-0.2386427298096261,train
1072,Jalna,2010-11-01,-1.5691983150418318,0.11927026976900468,0.11546057929354081,0.44488198031740556,train
1073,Jalna,2010-12-01,-1.4499279878618143,-0.0038097478864767,0.32561165313738805,0.8609859369279764,train
1074,Jalna,2011-01-01,-1.4537376971750453,0.32942136245061904,0.8647956462412074,0.6622692556886867,train
1075,Jalna,2011-02-01,-1.1243163587993252,0.5353743078654873,0.3328479173129666,0.8824029805606473,train
1076,Jalna,2011-03-01,-0.5889420676791542,-0.2025263738072044,0.34702868944047627,0.6557737607323998,train
1077,Jalna,2011-04-01,-0.7914684186235279,0.5495550403848499,0.8583001116767734,0.5630936095968098,train
1078,Jalna,2011-05-01,-0.2419133853805815,0.30874507843382704,0.013538576353863352,0.12712936817534315,train
1079,Jalna,2011-06-01,0.0668316931815266,-0.29520650220824474,-0.18161571038676494,-0.783811554440987,train
1080,Jalna,2011-07-01,-0.2283748144124814,0.11359079720724305,-0.48860504684697903,-0.06264411864530364,train
1081,Jalna,2011-08-01,-0.1147840135159902,-0.6021958477434702,-0.17623491954179482,0.10538199640689415,train
1082,Jalna,2011-09-01,-0.7169798373015546,0.42596090424376953,0.7075778201924585,0.6891499313296698,train
1083,Jalna,2011-10-01,-0.291018942687978,0.28161692557888196,0.2631890367160933,0.11904617616938518,train
1084,Jalna,2011-11-01,-0.0094020174557558,-0.018427888516128928,-0.16257074906283703,-0.23300958110743847,train
1085,Jalna,2011-12-01,-0.0278299063387078,-0.14414286017988504,-0.21458169222448648,0.17288658618356406,train
1086,Jalna,2012-01-01,-0.1719727664701904,-0.07043883209300386,0.3170294463150467,0.14238576399910105,train
1087,Jalna,2012-02-01,-0.2424116033504025,0.3874682831952587,0.21282460087931312,0.13364484639859356,train
1088,Jalna,2012-03-01,0.1450566830336956,-0.17464368550478496,-0.2538234399855045,0.008877691417941674,train
1089,Jalna,2012-04-01,-0.0295870017681679,-0.07917975518364104,0.18352137621980516,0.5790896129284462,train
1090,Jalna,2012-05-01,-0.108766757704532,0.26270113215616925,0.6582693688648104,0.6965745322482942,train
1091,Jalna,2012-06-01,0.1539343682529771,0.3955682429073012,0.4338734062907851,0.9784580382106459,train
1092,Jalna,2012-07-01,0.5495026060964002,0.03830516844736198,0.5828898003672228,0.7046412280176745,train
1093,Jalna,2012-08-01,0.5878077566399502,0.5445846498236728,0.6663360774741245,0.8384590327963901,train
1094,Jalna,2012-09-01,1.132392433212752,0.12175140090132275,0.2938743562235884,0.30692741580153027,train
1095,Jalna,2012-10-01,1.2541438644794056,0.1721229249569347,0.1851759845348766,0.10867342296566274,train
1096,Jalna,2012-11-01,1.4262667560438511,0.013053092970431113,-0.06344946859878275,-0.14050194262069438,train
1097,Jalna,2012-12-01,1.439319875160094,-0.0765025877150256,-0.15355506173693723,-0.4527879618796069,train
1098,Jalna,2013-01-01,1.362817292863415,-0.07705247944025828,-0.37628537958292796,-0.6611495668235285,train
1099,Jalna,2013-02-01,1.2857647829063623,-0.29923286962587525,-0.5840970568664758,-0.6963475041397302,train
1100,Jalna,2013-03-01,0.9865319297148254,-0.2848642036749389,-0.3971146509481933,-1.5056024954153564,train
1101,Jalna,2013-04-01,0.7016677532591881,-0.11225047449255598,-1.220738318959719,-1.857893076936251,train
1102,Jalna,2013-05-01,0.5894172607385068,-1.1084878264390379,-1.7456425844155699,-1.5938662706338316,train
1103,Jalna,2013-06-01,-0.5190705794835974,-0.6371547441934656,-0.48537843041172735,-0.34131096415272466,train
1104,Jalna,2013-07-01,-1.1562253635972757,0.15177635370195097,0.29584381996095366,0.2077525657266397,train
1105,Jalna,2013-08-01,-1.0044490108953188,0.14406746725899677,0.05597621302468281,0.07645261387688618,train
1106,Jalna,2013-09-01,-0.8603815614518419,-0.08809123641879413,-0.06761483556659076,-0.3293904483977065,train
1107,Jalna,2013-10-01,-0.9484727865422188,0.020476389523786165,-0.24129922330732956,-0.22067279756422653,train
1108,Jalna,2013-11-01,-0.927996420299336,-0.2617755895502123,-0.24114916380710927,-0.45901594218082753,train
1109,Jalna,2013-12-01,-1.1897719943002032,0.020626410193757883,-0.19724036817996038,-0.8831364071890546,train
1110,Jalna,2014-01-01,-1.1691455338085326,-0.21786682867163099,-0.9037628676807252,-0.3727262523090211,train
1111,Jalna,2014-02-01,-1.3870124078465047,-0.6858959936427531,-0.154859378271049,0.5274963236523214,train
1112,Jalna,2014-03-01,-2.0729084635344925,0.5310366774169388,1.2133923793403092,1.8325177604524079,train
1113,Jalna,2014-04-01,-1.541871796251326,0.6823557120571426,1.3014810931692413,1.6224527460346512,train
1114,Jalna,2014-05-01,-0.8595160765831173,0.6191253735010327,0.9400970263664425,0.9495323894803227,train
1115,Jalna,2014-06-01,-0.2403906996700155,0.32097164945334067,0.3304070125672208,0.4266844804736959,train
1116,Jalna,2014-07-01,0.0805809476171474,0.00943536528005795,0.10571283318653302,0.36974433281078534,train
1117,Jalna,2014-08-01,0.0900163147349582,0.09627746606872221,0.36030896569297455,0.09654450977847716,train
1118,Jalna,2014-09-01,0.1862937854980401,0.26403149492989264,0.0002670390153952651,-0.3634224282955102,train
1119,Jalna,2014-10-01,0.4503252726939191,-0.2637644481804837,-0.6274539154913892,-1.205408714428233,train
1120,Jalna,2014-11-01,0.1865608270237063,-0.3636894698211764,-0.9416442687580202,-0.46711002541275964,train
1121,Jalna,2014-12-01,-0.1771286415232503,-0.5779548002110637,-0.10342055686580304,-0.5246444059239543,train
1122,Jalna,2015-01-01,-0.7550834446158899,0.4745342462268366,0.05331039716868535,0.05949890901713506,train
1123,Jalna,2015-02-01,-0.2805492062695001,-0.4212238411777045,-0.4150353293292548,-0.005559376942398719,train
1124,Jalna,2015-03-01,-0.7017730546133527,0.006188519014597826,0.4156644714014539,0.2713108134405622,train
1125,Jalna,2015-04-01,-0.6955845394656882,0.4094759562537894,0.2651222982928977,1.86286819367864,train
1126,Jalna,2015-05-01,-0.2861085855836187,-0.14435365558917185,1.4533922397965704,0.6935209357613836,train
1127,Jalna,2015-06-01,-0.4304622324383831,1.5977458866513348,0.837874582616148,1.2228374989903545,train
1128,Jalna,2015-07-01,1.1672836016427812,-0.7598712514650163,-0.3749083350908098,-0.3863703082811174,train
1129,Jalna,2015-08-01,0.4074123391545208,0.38496292739745064,0.373500954207143,0.1808168998324482,train
1130,Jalna,2015-09-01,0.7923752625002622,-0.011461969138598427,-0.20414602351329325,-0.10720735383174418,train
1131,Jalna,2015-10-01,0.7809132690103139,-0.1926840300233449,-0.09574536034179582,-0.1989572996766652,train
1132,Jalna,2015-11-01,0.5882292581786933,0.09693865048982475,-0.006273288845044633,-0.05518927109144356,train
1133,Jalna,2015-12-01,0.6851679143074193,-0.10321194497377062,-0.15212792722016955,-0.3116991278293767,train
1134,Jalna,2016-01-01,0.5819559656502186,-0.04891597856296881,-0.20848717917217596,-0.23097702492489203,train
1135,Jalna,2016-02-01,0.5330399846269505,-0.15957119814890786,-0.18206104390162392,-0.18283504001635476,train
1136,Jalna,2016-03-01,0.3734687916249337,-0.022489850899607144,-0.02326384701433798,-0.04879519858065268,train
1137,Jalna,2016-04-01,0.3509789537845051,-0.0007740091739094068,-0.026305360740224104,-0.4931902270970738,train
1138,Jalna,2016-05-01,0.3502049318718148,-0.025531338827533778,-0.49241620518438345,-1.01889805711977,train
1139,Jalna,2016-06-01,0.3246735800356681,-0.46688485334823676,-0.9933667052836235,-1.3486596811861808,train
1140,Jalna,2016-07-01,-0.1422112698875805,-0.5264818553603748,-0.8817748312629322,-0.893337059465752,train
1141,Jalna,2016-08-01,-0.6686931345704666,-0.35529296658004605,-0.3668551947828659,-0.2853107359167465,train
1142,Jalna,2016-09-01,-1.023986078251558,-0.011562251101774557,0.06998220776434483,0.0687228212248856,train
1143,Jalna,2016-10-01,-1.035548334773979,0.08154446428676576,0.08028507774730653,0.25342792814632387,train
1144,Jalna,2016-11-01,-0.9540038550034934,-0.0012594020231789793,0.17188344837583835,0.33779297710813816,train
1145,Jalna,2016-12-01,-0.9552632863019144,0.17314287967425934,0.33905240840655915,0.605983346173588,train
1146,Jalna,2017-01-01,-0.7821203925574487,0.16590951466209347,0.4328404524291223,0.8496957578623956,train
1147,Jalna,2017-02-01,-0.6162108740427622,0.2669309339144358,0.6837862393477091,0.7825610897162089,train
1148,Jalna,2017-03-01,-0.3492799256146322,0.4168552909195791,0.5156301412880788,-0.2695945050418009,train
1149,Jalna,2017-04-01,0.0675753667312719,0.09877484894217475,-0.6864497973877051,-1.1061557843643286,train
1150,Jalna,2017-05-01,0.1663502164497772,-0.7852246471062103,-1.2049306340828339,-0.3831890680208603,train
1151,Jalna,2017-06-01,-0.6188744311385715,-0.4197059864944851,0.4020355795674885,0.27620613623195533,train
1152,Jalna,2017-07-01,-1.038580469487006,0.8217416179159229,0.6959121745803898,0.2389235419014042,train
1153,Jalna,2017-08-01,-0.2168388585584439,-0.1258294363481723,-0.5828180690271579,-0.5623349924547397,train
1154,Jalna,2017-09-01,-0.3426683075898172,-0.4569886199957846,-0.4365055434233664,-0.3634346000678061,train
1155,Jalna,2018-01-01,-0.3589440023229518,-0.469782646961411,0.027651373081008457,0.13703316801051285,val
1156,Jalna,2018-02-01,-0.8287266609742567,0.4974340317323134,0.6068158266618178,0.971874874599211,val
1157,Jalna,2018-03-01,-0.3312926223926979,0.10938178808025895,0.47444083601765213,-0.13455752223201217,val
1158,Jalna,2018-04-01,-0.2219108295056261,0.36505904313058035,-0.24393931511908398,-0.5870508599665724,val
1159,Jalna,2018-05-01,0.1431482089443246,-0.6089983535690346,-0.952109898416523,-0.22615652063322458,val
1160,Jalna,2018-06-01,-0.4658501459342405,-0.343111543537958,0.3828418342453405,1.5581288648826048,val
1161,Jalna,2018-07-01,-0.8089617162917615,0.7259534046028615,1.9012404352401258,2.625056830046034,val
1162,Jalna,2018-08-01,-0.0830083106078797,1.1752870295562439,1.899103424362152,1.6946854804076843,val
1163,Jalna,2018-09-01,1.0922787754953232,0.7238163382589493,0.5193983943044815,0.22940117426511386,val
1164,Jalna,2018-10-01,1.816095091064186,-0.2044179212643813,-0.494415141303749,-0.8760078918530654,val
1165,Jalna,2018-11-01,1.6116771587777114,-0.28999720901727444,-0.6715899595665908,-0.8945881614136673,val
1166,Jalna,2018-12-01,1.321679918473588,-0.3815927192624673,-0.6045909211095437,-0.261371581261979,val
1167,Jalna,2019-01-01,0.9400871756218064,-0.22299817825776225,0.12022116158980245,-0.3605301740310777,val
1168,Jalna,2019-02-01,0.717088985119004,0.3432193520926049,-0.13753198352827523,-0.0310787436105201,val
1169,Jalna,2019-03-01,1.06030834013789,-0.48075133854716134,-0.3742980986294062,-0.1549232631382258,val
1170,Jalna,2019-04-01,0.5795570066797108,0.10645323482877311,0.32582807031995353,-0.0025427392351001776,val
1171,Jalna,2019-05-01,0.6860102312491515,0.2193748457505128,-0.10899596380454091,-0.2205335991309264,val
1172,Jalna,2019-06-01,0.9053850944474898,-0.32837082700287923,-0.4399084623292647,-1.2340610201791486,val
1173,Jalna,2019-07-01,0.5770142902124119,-0.11153765809418681,-0.9056902159440708,-1.3653567064988805,val
1174,Jalna,2019-08-01,0.4654766436893871,-0.7941525694210461,-1.2538190599758556,-1.768869173176997,val
1175,Jalna,2019-09-01,-0.3286759349347024,-0.45966648135176613,-0.9747165945529075,-0.5041949656962486,val
1176,Jalna,2019-10-01,-0.7883424221625184,-0.5150501073250915,-0.04452847846843255,-0.4469508469948913,val
1177,Jalna,2019-11-01,-1.3033924832218464,0.4705215825908955,0.06809921406443675,0.04860468052561839,val
1178,Jalna,2019-12-01,-0.8328708802506025,-0.40242238890680715,-0.4219169224456255,-0.44718082797083303,val
1179,Jalna,2020-01-01,-1.235293283551954,-0.019494519144274136,-0.044758424669481656,0.5600989008844124,val
1180,Jalna,2020-02-01,-1.2547878325160509,-0.025263875705384686,0.5795934498485094,0.9533831179317003,val
1181,Jalna,2020-03-01,-1.2800517199844934,0.6048573373169519,0.9786470054001428,0.24041177018590942,val
1182,Jalna,2020-04-01,-0.6751943644770294,0.3737896498926788,-0.3644455853215546,-0.7953490200749725,val
1183,Jalna,2020-05-01,-0.3014047287883567,-0.7382352210102272,-1.1691386557636452,-0.9215537167606545,val
1184,Jalna,2020-06-01,-1.0396400004643678,-0.4309033840876342,-0.18331844508464346,-0.3006402939539672,val
1185,Jalna,2020-07-01,-1.4705434081022803,0.24758496255326912,0.1302631136839454,-0.29127881556104973,val
1186,Jalna,2020-08-01,-1.2229584162516172,-0.1173218781667178,-0.5388638074117129,-0.37773314067892483,val
1187,Jalna,2020-09-01,-1.34028024282199,-0.4215419808413401,-0.260411314108552,-0.08258860502499488,val
1188,Jalna,2020-10-01,-1.761822187585407,0.161130630654865,0.3389533397384221,0.8319188591666753,val
1189,Jalna,2020-11-01,-1.6006915584572556,0.17782271061027077,0.670788230038524,0.5157589927681687,val
1190,Jalna,2020-12-01,-1.4228688361773572,0.49296550775862547,0.33793627048827024,0.6440591695437512,val
1191,Jalna,2021-01-01,-0.9299033266091004,-0.15502923907998656,0.1510936599754944,0.03768104133840944,test
1192,Jalna,2021-02-01,-1.0849325232673153,0.3061228566337093,0.19271023799662435,-0.2280861563515202,test
1193,Jalna,2021-03-01,-0.7788096519418195,-0.11341263332887142,-0.534209027677016,-0.5431515125326678,test
1194,Jalna,2021-04-01,-0.8922223005561846,-0.4207963790626509,-0.42973886391830274,-0.0652243938178999,test
1195,Jalna,2021-05-01,-1.3130187075133697,-0.008942456961117617,0.3555720131392852,0.7291963379378692,test
1196,Jalna,2021-06-01,-1.321961161525056,0.36451446715097147,0.7381387919495555,-0.06620955762167258,test
1197,Jalna,2021-07-01,-0.9574466704431508,0.3736243008676503,-0.4307240487035777,-0.9355740786489513,test
1198,Jalna,2021-08-01,-0.5838223412015292,-0.8043483779451993,-1.3091984078905727,-1.076129464866891,test
1199,Jalna,2021-09-01,-1.3881707260900356,-0.5048500230020665,-0.27178107997838485,-0.02739857932988632,test
1200,Jalna,2021-10-01,-1.8930207837038635,0.2330689776354431,0.47745147828394163,0.3419055092745422,test
1201,Jalna,2021-11-01,-1.6599518493556131,0.24438254393569125,0.10883657492629184,-0.027550296411598785,test
1202,Jalna,2021-12-01,-1.4155693230639237,-0.1355459513653976,-0.2719328227032882,0.3901622471819657,test
1203,Jalna,2022-01-01,-1.5511152983382557,-0.13638684742895624,0.5257082224562977,0.6983267903998707,test
1204,Jalna,2022-02-01,-1.6875021503796148,0.6620950744976568,0.8347136424412298,1.2123251603474188,test
1205,Jalna,2022-03-01,-1.0254070291841944,0.17261852124580934,0.5502300391519983,0.4702943096483667,test
1206,Jalna,2022-04-01,-0.8527885347035246,0.3776115446713285,0.2976758151676969,-0.9602958292338534,test
1207,Jalna,2022-05-01,-0.4751769987996017,-0.07993572073622596,-1.3379073651377762,-1.2126098187510574,test
1208,Jalna,2022-06-01,-0.5551127457513135,-1.2579716181860645,-1.1326740717993458,-1.1388309931860645,test
1209,Jalna,2022-07-01,-1.813084348008713,0.12529753045805392,0.11914060907133517,-0.06092323465577665,test
1210,Jalna,2022-08-01,-1.6877867632245256,-0.006156975712852342,-0.18622081943996416,0.1987226658200456,test
1211,Jalna,2022-09-01,-1.6939437743462455,-0.1800638083182442,0.20487967694176556,0.3222893830574882,test
1212,Jalna,2022-10-01,-1.8740075808565435,0.38494348345206353,0.5023531895677862,0.31665408430502984,test
1213,Jalna,2022-11-01,-1.489064124856351,0.11740973356759365,-0.06828937169516269,-0.0432814085146207,test
1214,Jalna,2022-12-01,-1.3716544315206043,-0.18569906503090938,-0.1606911018503674,-0.20465513020882686,test
1215,Jalna,2023-01-01,-1.5573534725744205,0.025007939203448792,-0.01895608915501068,-0.13807442201786468,test
1216,Jalna,2023-02-01,-1.5323455376200763,-0.04396402410935485,-0.16308235697220885,0.4456647676997272,test
1217,Jalna,2023-03-01,-1.5763095975429855,-0.11911829704929966,0.4896288276226364,1.413909068754419,test
1218,Jalna,2023-04-01,-1.695427892839991,0.608747122919642,1.5330273640514245,1.1908076984048714,test
1219,Jalna,2023-05-01,-1.0866807773597655,0.924280248571199,0.5820605829246459,0.6205685213096557,test
1220,Jalna,2023-06-01,-0.1624005291194415,-0.34221966531567816,-0.3037117269306684,-0.06461356547169925,test
1221,Jalna,2023-07-01,-0.5046201691032208,0.038507913053110965,0.2776060745120801,0.6717069491744794,test
1222,Jalna,2023-08-01,-0.4661122517292755,0.23909815713813476,0.633199031800534,0.44683233216455154,test
1223,Jalna,2023-09-01,-0.2270141003729874,0.39410088044424596,0.20773418080826342,-0.3285634757874435,test
1224,Jalna,2023-10-01,0.167086782434915,-0.18636670199963898,-0.722664358595346,-1.6100941324028715,test
1225,Jalna,2023-11-01,-0.0192799188552314,-0.5362976573051995,-1.423727431112725,-1.0923067710938041,test
1226,Jalna,2023-12-01,-0.5555775507058307,-0.8874297992621258,-0.5560091392432049,-0.17210349005802428,test
1227,Jalna,2024-01-01,-1.4430073560629335,0.33142066611389787,0.7153263152990785,0.686818009749457,test
1228,Jalna,2024-02-01,-1.1115866900609073,0.3839056492970523,0.3553973437474307,0.5720366836712893,test
1229,Jalna,2024-03-01,-0.7276810187813657,-0.028508327532110855,0.1881310123917478,0.10540620274514134,test
1230,Jalna,2024-04-01,-0.7561893347830347,0.21663932839341682,0.13391451874681037,0.4631458703608088,test
1231,Jalna,2024-05-01,-0.539549998625211,-0.08272481741101334,0.24650653420298507,-1.273915119782992,test
1232,Jalna,2024-06-01,-0.6222747926807289,0.329231328258503,-1.191190325727474,-0.6186017627620811,test
1233,Jalna,2024-07-01,-0.2930434540499042,-1.5204216643582988,-0.9478331013929059,-0.9232821866285016,test
1234,Jalna,2024-08-01,-1.813465078138636,0.572588522695826,0.5971394374602303,0.48165055062703943,test
