district,date,year,month,split,spi_stress_z,soil_stress_z,ndvi_stress_z,lst_stress_z,groundwater_stress_z,surface_water_stress_z,groundwater_stale_flag,months_since_last_gw_obs,ndvi_imputed,lst_imputed,wsi,wsi_category
Chhatrapati Sambhajinagar,2011-07-01,2011,7,train,-0.07258799729748015,-0.09760496649247304,-2.0944798666578786,-1.1589375119024992,-1.042179272695657,-0.30773132475242904,0,2,0,0,-0.7955868232997362,Wet
Chhatrapati Sambhajinagar,2011-08-01,2011,8,train,-0.339715894439602,-0.13372787968011085,0.22846015663341052,-0.26585501713950604,-1.042179272695657,-0.312883555123174,0,3,0,0,-0.3109835770741065,Normal
Chhatrapati Sambhajinagar,2011-09-01,2011,9,train,-0.4901177464421866,-0.751883911564428,-0.017582756810341594,-0.249041084902699,-1.2442092971898495,-0.5967756690297459,0,0,0,0,-0.5582684109898751,Wet
Chhatrapati Sambhajinagar,2011-10-01,2011,10,train,0.21823747777475444,0.1625533039714997,-0.6360074746297067,-0.4379008124900229,-0.6570903357634316,-0.7461221728199013,0,0,0,0,-0.34938833565946803,Normal
Chhatrapati Sambhajinagar,2011-11-01,2011,11,train,0.6796995263851356,0.25752959027170097,0.34385175784566946,0.4483516641761828,-0.6570903357634316,-0.6206668242271667,0,1,0,0,0.07527922978134845,Normal
Chhatrapati Sambhajinagar,2011-12-01,2011,12,train,0.4661430664789365,0.1968607007582756,0.5934233198520605,0.14861126079294593,-0.6570903357634316,-0.3249573703398077,0,2,0,0,0.07049844029649656,Normal
Chhatrapati Sambhajinagar,2012-01-01,2012,1,train,1.291126405372815,0.04203807537608893,0.14797413433305112,-0.41874610765732184,-0.2599288729772847,-0.32325294630411694,0,0,0,0,0.07986844802387198,Normal
Chhatrapati Sambhajinagar,2012-02-01,2012,2,train,0.9754937986333688,-0.026463237663842804,-0.3351986715988321,-0.3964621542436529,-0.2599288729772847,-0.1250105750824688,0,1,0,0,-0.027928285488785412,Normal
Chhatrapati Sambhajinagar,2012-03-01,2012,3,train,1.176210996876001,0.007060963011994538,0.015925764548948312,-0.24506481224821952,-0.8943524255047829,0.5165768367370586,0,0,0,0,0.0960595539035,Normal
Chhatrapati Sambhajinagar,2012-04-01,2012,4,train,-0.4604275865587924,-0.03571710130749618,-0.32469915244904257,-0.3729534412591193,-0.8943524255047829,0.7947161137079293,0,1,0,0,-0.21557226556188402,Normal
Chhatrapati Sambhajinagar,2012-05-01,2012,5,train,-0.369852380172394,-0.060828124379131224,-0.27857615045334694,-0.4685042185264756,0.10347879303361096,0.5489673864591228,0,0,0,0,-0.08755244900643568,Normal
Chhatrapati Sambhajinagar,2012-06-01,2012,6,train,0.7736770834663089,0.22328308547463166,0.42975139510753924,0.08351672631188721,0.10347879303361096,0.68436683185437,0,1,0,0,0.38301231920805806,Normal
Chhatrapati Sambhajinagar,2012-07-01,2012,7,train,0.659261089025354,0.7714683756956026,-0.5920010210669514,1.6503476634086522,0.10347879303361096,0.7197928796209496,0,2,0,0,0.5520579632862029,Moderate Stress
Chhatrapati Sambhajinagar,2012-08-01,2012,8,train,0.8571279309509732,1.3941145202283807,1.3246219729054776,0.4935443541749525,0.10347879303361096,1.2565500969405832,0,3,0,0,0.9049062780389964,Moderate Stress
Chhatrapati Sambhajinagar,2012-09-01,2012,9,train,0.34101872616911016,1.3794789154447056,0.06310244842380347,-0.2256970274866885,3.061247627244333,1.7545016371200104,0,0,0,0,1.0622753878192124,Moderate Stress
Chhatrapati Sambhajinagar,2012-10-01,2012,10,train,0.25889589891494064,1.4075332024041758,0.9890407509624044,0.3430219966719332,3.149450979401553,2.3502319260745326,0,0,0,0,1.41636245907159,Moderate Stress
Chhatrapati Sambhajinagar,2012-11-01,2012,11,train,0.03629599742212394,1.4527296300441823,1.0980035869589144,0.7467608789334663,3.149450979401553,2.4635615150990704,0,1,0,0,1.4911337646432183,Moderate Stress
Chhatrapati Sambhajinagar,2012-12-01,2012,12,train,-0.08697772837740408,1.3858060218316142,1.4552467175418768,1.164741061566735,3.149450979401553,2.2621148266903237,0,2,0,0,1.5550636464424497,Severe Stress
Chhatrapati Sambhajinagar,2013-01-01,2013,1,train,0.7949790201232518,1.202150939250446,1.5460816318133288,0.916998159855635,2.105300682076686,1.894300119788327,0,0,0,0,1.4099684254846123,Moderate Stress
Chhatrapati Sambhajinagar,2013-02-01,2013,2,train,0.8302014450659467,1.0529680447313392,1.230374085746912,0.7080704856534282,2.105300682076686,1.421048118777533,0,1,0,0,1.224660477008641,Moderate Stress
Chhatrapati Sambhajinagar,2013-03-01,2013,3,train,0.7696518699243132,0.9995007276803205,0.8457255473844694,1.5562874274539977,1.5817472649423443,0.538588255712261,0,0,0,0,1.0485835155162844,Moderate Stress
Chhatrapati Sambhajinagar,2013-04-01,2013,4,train,0.43612869035327106,0.8621287390517827,0.6272455511153033,0.919683757042531,1.5817472649423443,0.08440957129133649,0,1,0,0,0.7518905956327616,Moderate Stress
Chhatrapati Sambhajinagar,2013-05-01,2013,5,train,1.1517088210227877,0.7782211411183289,0.49700075640448976,0.6350095140080516,1.175223435167441,-0.1404477870628643,0,0,0,0,0.6827859801097057,Moderate Stress
Chhatrapati Sambhajinagar,2013-06-01,2013,6,train,-2.0435833908312286,-0.7223907119936871,-1.6728015680951975,-0.26465022337020183,1.175223435167441,0.20118696665092622,0,1,0,0,-0.5545025820786579,Wet
Chhatrapati Sambhajinagar,2013-07-01,2013,7,train,-2.2478531357198306,-2.5984364958347204,-2.882911142011807,-5.290649681662272,1.175223435167441,1.150622578013902,0,2,0,0,-1.7823340736745479,Very Wet
Chhatrapati Sambhajinagar,2013-08-01,2013,8,train,-1.5430111101769974,-3.131568273565189,-1.0823042196801835,0.779115295036384,1.175223435167441,1.1544794461175212,0,3,0,0,-0.44134423785017063,Normal
Chhatrapati Sambhajinagar,2013-09-01,2013,9,train,-0.17514795415765191,-2.284527098200583,-1.864014955408266,-0.7331785830227171,0.049275615730290864,1.1409089842714524,0,0,0,0,-0.6444473317979126,Wet
Chhatrapati Sambhajinagar,2013-10-01,2013,10,train,0.1331110181320764,-2.4457690399996888,-1.2080145961374136,-0.7063937304516436,-1.0266574537406146,0.9070717461406425,0,0,0,0,-0.7244420093427735,Wet
Chhatrapati Sambhajinagar,2013-11-01,2013,11,train,-0.4789010177257907,-1.8709353625628091,-0.7678970156395498,-0.8915853192147827,-1.0266574537406146,0.8313076628627232,0,1,0,0,-0.7007780843368039,Wet
Chhatrapati Sambhajinagar,2013-12-01,2013,12,train,-0.23273301976185745,-1.6138268966242557,-1.7768327182352734,-0.8779750619507456,-1.0266574537406146,0.7256009074301883,0,2,0,0,-0.8004040404804265,Wet
Chhatrapati Sambhajinagar,2014-01-01,2014,1,train,-0.13101644357774817,-1.4949135187936913,-1.0686103382577437,-1.3306903289687608,-0.6294959909544676,0.8624418085813352,0,0,0,0,-0.632047468661846,Wet
Chhatrapati Sambhajinagar,2014-02-01,2014,2,train,-0.2436880895904478,-1.376530680716913,-1.4385722759727675,-1.8470657918532416,-0.6294959909544676,0.7621177865796098,0,1,0,0,-0.7955391737513713,Wet
Chhatrapati Sambhajinagar,2014-03-01,2014,3,train,-2.2048018811659227,-1.6265895726575201,-1.7650811694977597,-2.325605732281806,0.06652208123589347,0.8631592899373121,0,0,0,0,-1.1653994974049673,Wet
Chhatrapati Sambhajinagar,2014-04-01,2014,4,train,-2.012985259508553,-1.2300081336147466,-1.4076007082922544,-1.0595956608967088,0.06652208123589347,0.9217200532816625,0,1,0,0,-0.7869912712991178,Wet
Chhatrapati Sambhajinagar,2014-05-01,2014,5,train,-0.3493955938038218,-1.0346714067637879,-0.563612994298132,-0.2908189645394601,-0.11826147775269936,0.8097929617493508,0,0,0,0,-0.2578279125680918,Normal
Chhatrapati Sambhajinagar,2014-06-01,2014,6,train,2.107462119558869,-0.3501978282798894,0.4257466296184244,-0.07613401140673623,-0.11826147775269936,-0.1043919140335735,0,1,0,0,0.31403725295073254,Normal
Chhatrapati Sambhajinagar,2014-07-01,2014,7,train,1.229643394385547,0.7683799965090256,1.8142946809098186,1.5481507995259896,0.004927561573029188,0.33288862351922033,0,0,0,0,0.9497141760704384,Moderate Stress
Chhatrapati Sambhajinagar,2014-08-01,2014,8,train,0.33783346311812756,0.7761612335976883,0.18396432838818794,0.03725962229821674,0.004927561573029188,0.891803353302829,0,1,0,0,0.3719915937130131,Normal
Chhatrapati Sambhajinagar,2014-09-01,2014,9,train,-0.15119134431283923,-0.3213292024005091,0.5716158613519277,1.1248801792140648,0.049275615730290864,0.7940343440936528,0,0,0,0,0.34454757561276467,Normal
Chhatrapati Sambhajinagar,2014-10-01,2014,10,train,0.5872578856479853,0.6490138370603388,0.7308553240730666,0.29983308293351235,0.08204390019093442,0.775831095392478,0,0,0,0,0.5208058542163859,Moderate Stress
Chhatrapati Sambhajinagar,2014-11-01,2014,11,train,0.7028391686432739,0.36490831619843217,0.3647146790703373,0.2038387908876342,0.08204390019093442,0.9550488478538488,0,1,0,0,0.44556561714074344,Normal
Chhatrapati Sambhajinagar,2014-12-01,2014,12,train,0.2555321313919217,0.12066984672149611,-0.4527506744560965,-0.9563664509530337,0.08204390019093442,1.161202993123073,0,2,0,0,0.03505529100304914,Normal
Chhatrapati Sambhajinagar,2015-01-01,2015,1,train,-1.4665964865643721,-0.07416321859528562,-1.429094933204382,-0.7364668612768066,-0.16753709348298895,1.0737903890069487,0,0,0,0,-0.466678034019481,Normal
Chhatrapati Sambhajinagar,2015-02-01,2015,2,train,-0.35390332835658195,-0.06736850900104145,-0.23710153699627548,-0.3929521889957765,-0.16753709348298895,1.1199007405858288,0,1,0,0,-0.016493652707805933,Normal
Chhatrapati Sambhajinagar,2015-03-01,2015,3,train,-2.9447046132438133,-0.22368425309636417,-1.064002767355538,-1.1621208630084747,-0.7465255783139089,1.4603407742136507,0,0,0,0,-0.7801162168007413,Wet
Chhatrapati Sambhajinagar,2015-04-01,2015,4,train,-2.6720295630890396,-0.1906249427703148,-0.5553545244228534,-1.1982712007123335,-0.7465255783139089,1.1543008874090208,0,1,0,0,-0.7014174869832382,Wet
Chhatrapati Sambhajinagar,2015-05-01,2015,5,train,-0.8535230925492968,-0.15586514389724862,-0.166346097763756,0.4181347465100855,-0.0443480541572617,0.07601406546982091,0,0,0,0,-0.1209889293979428,Normal
Chhatrapati Sambhajinagar,2015-06-01,2015,6,train,-1.0809777752184724,-0.29705413949626003,-0.8745233342854131,0.5484006823350042,-0.0443480541572617,0.16734197508507342,0,1,0,0,-0.2635267742895549,Normal
Chhatrapati Sambhajinagar,2015-07-01,2015,7,train,0.05910924292916698,1.1693825794111872,1.84626567788424,3.0613375695121237,-0.0443480541572617,0.8896022114053083,0,2,0,0,1.1635582044974606,Moderate Stress
Chhatrapati Sambhajinagar,2015-08-01,2015,8,train,0.5194217007188755,2.354042654808157,-0.2582146415663297,0.5712927321083854,-0.0443480541572617,0.9609055734926784,0,3,0,0,0.6838499942340842,Moderate Stress
Chhatrapati Sambhajinagar,2015-09-01,2015,9,train,0.7060862673025906,2.7458476231469464,0.5127340451932608,0.6310861083748788,0.45579944550519275,1.454182122031355,0,0,0,0,1.0842892685923708,Moderate Stress
Chhatrapati Sambhajinagar,2015-10-01,2015,10,train,0.1991005585651814,2.585112885312443,0.475873717746901,1.1123910996243358,0.5994378653589908,1.9663956332370454,0,0,0,0,1.1563852933074827,Moderate Stress
Chhatrapati Sambhajinagar,2015-11-01,2015,11,train,-0.44244413082386197,2.303335700015788,0.9993853926294658,0.8730041618952296,0.5994378653589908,1.6874642049048258,0,1,0,0,1.0033638656634063,Moderate Stress
Chhatrapati Sambhajinagar,2015-12-01,2015,12,train,0.4003865582619285,1.9839256476035778,0.31643325667837807,1.033035936454851,0.5994378653589908,1.5355919070198756,0,2,0,0,0.9781351952296004,Moderate Stress
Chhatrapati Sambhajinagar,2016-01-01,2016,1,train,-0.2214744370346014,1.7770379809882484,1.0720377949588862,0.8933745920649624,0.36833522758392484,1.4470592528231556,0,0,0,0,0.889395068564096,Moderate Stress
Chhatrapati Sambhajinagar,2016-02-01,2016,2,train,0.4273223925412458,1.6078317832080073,0.7590472765177896,0.7430121989392924,0.36833522758392484,1.4296189367855767,0,1,0,0,0.889194635929306,Moderate Stress
Chhatrapati Sambhajinagar,2016-03-01,2016,3,train,-0.5253632738918564,1.4650382371905661,0.47249968561596295,0.9415094317394244,1.4339204177514717,1.3389370850429003,0,0,0,0,0.8544235972414116,Moderate Stress
Chhatrapati Sambhajinagar,2016-04-01,2016,4,train,-0.5334948171175445,1.2837335489550235,0.5187632822515902,1.20788279765805,1.4339204177514717,0.8629417729651381,0,1,0,0,0.7956245004106215,Moderate Stress
Chhatrapati Sambhajinagar,2016-05-01,2016,5,train,0.8400951911444808,1.144569735629233,0.37296071523940727,-0.03557014898220787,0.842613028987977,0.5992235465971945,0,0,0,0,0.6273153447693475,Moderate Stress
Chhatrapati Sambhajinagar,2016-06-01,2016,6,train,0.2202685655161923,1.2531321273492166,1.029561693979938,0.25304505619892176,0.842613028987977,0.5424126585961524,0,1,0,0,0.6901721884380664,Moderate Stress
Chhatrapati Sambhajinagar,2016-07-01,2016,7,train,-1.2771256508797284,-0.0977754082679475,-2.9742021880490155,-1.1999921565910048,0.842613028987977,1.1587551155556244,0,2,0,0,-0.5912878765406825,Wet
Chhatrapati Sambhajinagar,2016-08-01,2016,8,train,-0.649294547002207,-0.3152525899929879,-0.3000356685258287,-1.7077869101318173,0.842613028987977,0.967966758783396,0,3,0,0,-0.19363165464691126,Normal
Chhatrapati Sambhajinagar,2016-09-01,2016,9,train,-0.5982845209357099,0.3441099262105802,-1.0017974151368094,-1.6686232990037093,-0.8007287556172297,0.17605888658188978,0,0,0,0,-0.5915441963168314,Wet
Chhatrapati Sambhajinagar,2016-10-01,2016,10,train,0.4679678329167578,-0.5194574697208129,-1.1423321618951867,-0.9989989736625693,-1.0266574537406146,-0.06162548008662134,0,0,0,0,-0.5468506176981746,Wet
Chhatrapati Sambhajinagar,2016-11-01,2016,11,train,-0.005623573600956909,-0.16495322148726885,-0.8275462653110957,-0.4300326726115026,-1.0266574537406146,-0.2901059569624038,0,1,0,0,-0.457486523952307,Normal
Chhatrapati Sambhajinagar,2016-12-01,2016,12,train,0.045450501426825905,-0.0620458804546052,-0.8196956187204563,-0.12090185335069907,-1.0266574537406146,-0.5330918940124064,0,2,0,0,-0.41949036647532595,Normal
Chhatrapati Sambhajinagar,2017-01-01,2017,1,train,1.275839507264524,-0.12316894064808798,-0.5953513575551803,-0.6476248172476581,0.07268153320217949,-0.5619210091303698,0,0,0,0,-0.0965908473524321,Normal
Chhatrapati Sambhajinagar,2017-02-01,2017,2,train,0.972354715315496,-0.11794558325290527,-0.36482429588718984,-0.09390226210185741,0.07268153320217949,-0.14229830458732884,0,1,0,0,0.05434430044806569,Normal
Chhatrapati Sambhajinagar,2017-03-01,2017,3,train,1.161328996581375,-0.060680223604177665,-0.12658547716346924,-0.5926542222039914,-0.15521818955041689,0.1687282399674356,0,0,0,0,0.06581985400445921,Normal
Chhatrapati Sambhajinagar,2017-04-01,2017,4,train,1.4354459974148417,-0.06971683691994054,0.01914075075054621,0.07001083660343575,-0.15521818955041689,0.556924611814317,0,1,0,0,0.3094311950187972,Normal
Chhatrapati Sambhajinagar,2017-05-01,2017,5,train,0.9186871419470044,-0.06097821347712217,-0.2650073923684399,0.2827140666233574,-0.15521818955041689,0.5824714932178371,0,0,0,0,0.2171114843987033,Normal
Chhatrapati Sambhajinagar,2017-06-01,2017,6,train,-0.18666939327373255,-0.4570970720124068,-2.3573228825501786,-2.1366476111514463,-0.15521818955041689,0.5078858974160237,0,1,0,0,-0.7975115418536928,Wet
Chhatrapati Sambhajinagar,2017-07-01,2017,7,train,0.7703327966261939,0.272043058298659,-3.8394449637340005,-0.6206908304443062,-0.15521818955041689,0.8984165185613076,0,2,0,0,-0.4457602683737605,Normal
Chhatrapati Sambhajinagar,2017-08-01,2017,8,train,0.40809482120312995,1.3921304323747834,-0.5380892167364733,-0.8931099035260616,-0.15521818955041689,0.4099383294983456,0,3,0,0,0.10395771221055121,Normal
Chhatrapati Sambhajinagar,2017-09-01,2017,9,train,-0.22110981364566837,0.7933385955449513,-1.1464244436908702,-0.29051591200292176,-0.209421366853737,-0.024137890867349146,0,0,0,0,-0.18304513858593252,Normal
Chhatrapati Sambhajinagar,2017-10-01,2017,10,train,-1.201429315220313,0.2555313306942958,-1.2555991303912561,-0.724273882852976,0.8211781361453004,-0.19004165671849835,0,0,0,0,-0.3824390863905745,Normal
Chhatrapati Sambhajinagar,2017-11-01,2017,11,train,-1.0810660980278786,0.2317157830541235,-1.2881992539593774,-0.6758249234238438,0.8211781361453004,-0.09804171705488718,0,1,0,0,-0.3483730122110938,Normal
Chhatrapati Sambhajinagar,2017-12-01,2017,12,train,-0.7066868351467239,0.30920157905027024,-0.5505348940227731,-0.6355120716607744,0.8211781361453004,-0.17594201179087252,0,2,0,0,-0.15638268290426222,Normal
Chhatrapati Sambhajinagar,2018-01-01,2018,1,validation,0.24484494076094182,0.290828335774897,-0.2285780495416061,0.13366336381651375,1.8835604112903757,-0.5606061677314084,0,0,0,0,0.29395213906161893,Normal
Chhatrapati Sambhajinagar,2018-02-01,2018,2,validation,-1.7337389790271345,0.289359164287437,-0.22247211424126298,-0.3527166800745302,1.8835604112903757,-0.3450273691753088,0,1,0,0,-0.08017259449007061,Normal
Chhatrapati Sambhajinagar,2018-03-01,2018,3,validation,-1.0903241609649041,0.3019314898470726,-0.1902515457937532,-0.46790650774647485,1.8404442475263723,-0.3743012578035385,0,0,0,0,0.0032653775107956973,Normal
Chhatrapati Sambhajinagar,2018-04-01,2018,4,validation,-1.2621394063936564,0.24627410468679822,-0.10390883588835914,0.07888802351477857,1.8404442475263723,-0.424336654447464,0,1,0,0,0.0625369131664116,Normal
Chhatrapati Sambhajinagar,2018-05-01,2018,5,validation,1.230690584392291,0.24463901487648118,0.013567862099236704,-0.28002874572080727,1.3969637059537514,0.43929987421984046,0,0,0,0,0.5075220493034657,Moderate Stress
Chhatrapati Sambhajinagar,2018-06-01,2018,6,validation,-0.3383878407363815,0.24217130672130305,-1.6437074327756922,-1.3769180997865906,1.3969637059537514,0.9844915556246611,0,1,0,0,-0.12256446749982484,Normal
Chhatrapati Sambhajinagar,2018-07-01,2018,7,validation,-0.16143869574252676,-0.596039383833092,0.8369946575458367,-0.8858948709776875,1.3969637059537514,0.8135848994135151,0,2,1,0,0.23402838539329948,Normal
Chhatrapati Sambhajinagar,2018-08-01,2018,8,validation,-0.12233365809416172,-0.1264517173437245,-0.9621392540881248,-2.875591977584326,1.3969637059537514,1.048074688460846,0,3,0,0,-0.27357970211595656,Normal
Chhatrapati Sambhajinagar,2018-09-01,2018,9,validation,1.1158955863549112,0.7165642836021943,1.8822780666003696,1.3230742554527073,1.4166739522458678,0.8611399532702644,0,0,0,0,1.2192710162543856,Moderate Stress
Chhatrapati Sambhajinagar,2018-10-01,2018,10,validation,2.0458311615088998,1.863825440235733,2.45774399443243,2.546203503082101,1.6342257956951034,1.2472747836644542,0,0,0,0,1.9658507797697868,Severe Stress
Chhatrapati Sambhajinagar,2018-11-01,2018,11,validation,2.4306981950131847,1.53517794748125,1.8374966058249986,1.6020525385769926,1.6342257956951034,1.4397383457746187,0,1,0,0,1.7465649047276912,Severe Stress
Chhatrapati Sambhajinagar,2018-12-01,2018,12,validation,1.4006229833147683,1.2583784466749557,1.9105869499575567,0.7269973620289994,1.6342257956951034,1.6201800370197128,0,2,0,0,1.425165262448516,Moderate Stress
Chhatrapati Sambhajinagar,2019-01-01,2019,1,validation,-0.2056366206183598,0.9603322388042584,2.08259196590514,0.8008517765535511,2.6966080708401794,1.3542411896224136,0,0,0,0,1.2814981035178639,Moderate Stress
Chhatrapati Sambhajinagar,2019-02-01,2019,2,validation,-0.48157251999631157,0.7744570343703244,1.636587285913934,0.30869939403545466,2.6966080708401794,1.1252088040112642,0,1,0,0,1.009998011529141,Moderate Stress
Chhatrapati Sambhajinagar,2019-03-01,2019,3,validation,1.1076181570873964,0.6873866491287351,1.0913948875881725,1.476193367904669,1.8034875357286546,1.4384754487272213,0,0,0,0,1.2674260076941415,Moderate Stress
Chhatrapati Sambhajinagar,2019-04-01,2019,4,validation,-0.24057732234975177,0.5586539659845422,0.596331664358892,1.4728061419808613,1.8034875357286546,0.44969199105459273,0,1,0,0,0.7733989961262986,Moderate Stress
Chhatrapati Sambhajinagar,2019-05-01,2019,5,validation,0.8562070312595335,0.5003945414882183,0.4197409589462462,1.4004409072962818,1.2860935705605976,0.7684972022560516,0,0,0,0,0.8718957019678216,Moderate Stress
Chhatrapati Sambhajinagar,2019-06-01,2019,6,validation,0.39718158828917655,0.8696952933227639,1.0308353646990123,1.0997856623370912,1.2860935705605976,0.7934499701385582,0,1,0,0,0.9128402415578666,Moderate Stress
Chhatrapati Sambhajinagar,2019-07-01,2019,7,validation,0.0428673104254823,-0.006754093670732377,-1.2047147461911172,1.5289716760627379,1.2860935705605976,0.7817852166904905,0,2,0,0,0.40470815564624313,Normal
Chhatrapati Sambhajinagar,2019-08-01,2019,8,validation,-0.23886182563599978,-0.8199222345696694,0.4604546041576306,-1.0015970278348405,1.2860935705605976,0.6707639047885742,0,3,0,0,0.05948849857771545,Normal
Chhatrapati Sambhajinagar,2019-09-01,2019,9,validation,-1.1234769431404013,-1.2043861589685032,-1.7721574217980631,-1.3069119138400223,-0.17246465505601882,-0.3504620469576819,0,0,0,0,-0.9883098566267817,Wet
Chhatrapati Sambhajinagar,2019-10-01,2019,10,validation,-1.405642335084691,-2.465327126654246,-2.5278268859608133,-1.7023880292811024,-0.17246465505601882,-0.2501347784339843,0,1,0,0,-1.420630635078476,Wet
Chhatrapati Sambhajinagar,2019-11-01,2019,11,validation,-1.3461995596514753,-3.564648714197644,-2.9884773600560286,-1.6735050773291134,-0.17246465505601882,-0.5816111648950598,0,2,0,0,-1.7211510885308898,Very Wet
Chhatrapati Sambhajinagar,2019-12-01,2019,12,validation,-0.827857101399969,-2.6509306829044443,-1.587352805120761,-1.5533762836337284,-0.17246465505601882,-0.4546396905410547,0,3,0,0,-1.2077702031093294,Wet
Chhatrapati Sambhajinagar,2020-01-01,2020,1,validation,0.18721600094731394,-2.330261701359246,-1.9697500806945352,-1.4789796707126768,-1.590370497695144,-1.139525965911064,0,0,0,0,-1.3869453192375587,Wet
Chhatrapati Sambhajinagar,2020-02-01,2020,2,validation,0.8463682918038267,-1.9898646472536885,-1.7028828119743602,-1.9556096564301995,-1.590370497695144,-1.1154757311369783,0,1,0,0,-1.2513058421144239,Wet
Chhatrapati Sambhajinagar,2020-03-01,2020,3,validation,-0.5247898170798504,-1.6793578539062952,-1.6090929103227556,-2.265608999930818,-1.590370497695144,-0.8676589693915339,0,2,0,0,-1.4228131747210664,Wet
Chhatrapati Sambhajinagar,2020-04-01,2020,4,validation,-0.5649462165462064,-1.4626086204656255,-0.8282422398210667,-0.5689865020580247,-1.590370497695144,-0.8099747669798244,0,3,0,0,-0.9708548072609818,Wet
Chhatrapati Sambhajinagar,2020-05-01,2020,5,validation,-0.3940670943727173,-1.2239773083577605,-0.5435707882001509,0.12339100194078986,-1.263919543481966,-1.0067821754895194,0,0,0,0,-0.718154317993554,Wet
Chhatrapati Sambhajinagar,2020-06-01,2020,6,validation,-1.6857763824538368,-1.872423125175169,-1.4640713364042932,-3.938292735392328,-1.263919543481966,-0.3929265543611698,0,1,0,0,-1.769568279544794,Very Wet
Chhatrapati Sambhajinagar,2020-07-01,2020,7,validation,-2.527878542649928,-1.9796141635144364,-3.9832643090638573,-0.9927546643803692,-1.263919543481966,-0.6347372504570377,0,2,0,0,-1.8970280789245992,Very Wet
Chhatrapati Sambhajinagar,2020-08-01,2020,8,validation,-2.7733204544344865,-2.326611263826053,-2.7394069650372423,-1.7132701867085638,-1.263919543481966,-0.8814307155999134,0,3,0,0,-1.9496598548480375,Very Wet
Chhatrapati Sambhajinagar,2020-09-01,2020,9,validation,-2.2176462253442137,-2.399784777440284,-1.1030377457439875,-0.5759566426436739,-1.263919543481966,-1.3168217773645705,1,4,0,0,-1.4795277853364492,Wet
Chhatrapati Sambhajinagar,2020-10-01,2020,10,validation,-2.394670563426781,-2.3280949670624227,-1.5469527954836717,-0.9884642324232102,-3.022319890817402,-1.4340277136245627,0,0,0,0,-1.9524216938063417,Very Wet
Chhatrapati Sambhajinagar,2020-11-01,2020,11,validation,-1.731138347568944,-2.026030307579543,-0.8234989563067631,-1.3063450315168774,-3.022319890817402,-1.5646255530221225,0,1,0,0,-1.7456596811352751,Very Wet
Chhatrapati Sambhajinagar,2020-12-01,2020,12,validation,-1.4585517964043677,-1.642677267357458,-0.823585948007605,-0.7131530693411209,-3.022319890817402,-1.9156719739348989,0,2,0,0,-1.5959933243104754,Very Wet
Chhatrapati Sambhajinagar,2021-01-01,2021,1,test,1.1065560676810675,-1.5532302990171285,-0.8650156559740313,-0.6039509393847592,-0.6294959909544683,-1.7908107388631767,0,0,0,0,-0.7226579260854161,Wet
Chhatrapati Sambhajinagar,2021-02-01,2021,2,test,0.8051615215413711,-1.3872804404139871,-1.1797214610553464,-1.3857331174107694,-0.6294959909544683,-1.6312344443369056,0,1,0,0,-0.9013839887716841,Wet
Chhatrapati Sambhajinagar,2021-03-01,2021,3,test,1.0146197058995214,-1.1595626556945595,-0.8504064609080876,-1.422606354414285,-1.1160926962910918,-1.7000509705931532,0,0,0,0,-0.8723499053336093,Wet
Chhatrapati Sambhajinagar,2021-04-01,2021,4,test,-1.0418894140929178,-1.0313755991373321,-0.8830951068058709,-1.8043053283283392,-1.1160926962910918,-1.3989263180552578,0,1,0,0,-1.2126140771184681,Wet
Chhatrapati Sambhajinagar,2021-05-01,2021,5,test,-1.9369612077864247,-0.9643563632246493,-1.7015286674147347,-1.8266541554694014,-1.9660970676386142,-1.2205169495651007,0,0,0,0,-1.6026857351831543,Very Wet
Chhatrapati Sambhajinagar,2021-06-01,2021,6,test,-0.8547399936379513,-0.8594432829595021,-3.320031487581421,-2.270169542641394,-1.9660970676386142,-0.3847453189898561,0,1,0,0,-1.609204448908123,Very Wet
Chhatrapati Sambhajinagar,2021-07-01,2021,7,test,-0.5994358665205164,-0.003911870849332387,-5.536901236755659,2.9988847360697015,-1.9660970676386142,-0.5036913910272384,0,2,0,0,-0.9351921161202764,Wet
Chhatrapati Sambhajinagar,2021-08-01,2021,8,test,0.14956779174546542,0.9162592098271121,-0.1450279135732959,-0.20319543525907724,-1.9660970676386142,-0.5734169434358555,0,3,0,0,-0.3036517263890442,Normal
Chhatrapati Sambhajinagar,2021-09-01,2021,9,test,-0.890336619846543,-0.521012301673183,-1.2166934247015302,-1.6465042149509834,-2.352910651121398,-0.6338347173486155,0,0,0,0,-1.2102153216070424,Wet
Chhatrapati Sambhajinagar,2021-10-01,2021,10,test,-1.200338233844176,-1.7173656896176765,-1.6709416823744758,-1.8699677017101746,-2.352910651121398,-1.722805843100114,0,1,0,0,-1.7557216336280026,Very Wet
Chhatrapati Sambhajinagar,2021-11-01,2021,11,test,-1.3421905947798352,-1.4514348061639983,-1.115226613867875,-1.5638669700347982,-2.352910651121398,-1.6847144007939123,0,2,0,0,-1.5850573394603031,Very Wet
Chhatrapati Sambhajinagar,2021-12-01,2021,12,test,-0.5242261060766833,-1.5748242826053933,-0.6895659398964126,-1.4498571390311736,-2.352910651121398,-1.8172049625015831,0,3,0,0,-1.401431513538774,Wet
Chhatrapati Sambhajinagar,2022-01-01,2022,1,test,-0.07377153694346629,-1.4089738032708672,-1.3919155589421088,-1.803426417374984,-0.33384229657272235,-2.1120216228464375,0,0,0,0,-1.1873252059917645,Wet
