district,date,year,month,split,is_train,is_val,is_test,is_forecast_origin_train,is_forecast_origin_val,is_forecast_origin_test,rainfall_mm,rainfall_3m_mm,spi_3,spi_stress,spi_stress_z,soil_water_layer_1,soil_water_layer_2,soil_water_layer_3,soil_water_layer_4,soil_water_storage_mm,soil_water_climatology_mm,soil_water_anomaly_mm,soil_stress_z,ndvi_raw,ndvi,ndvi_artifact_masked,ndvi_imputed,ndvi_climatology,ndvi_anomaly,ndvi_stress_z,lst_raw,lst_celsius,lst_imputed,lst_climatology_celsius,lst_anomaly_celsius,lst_stress_z,groundwater_depth_m_bgl_raw,groundwater_n_wells,groundwater_is_qualifying,groundwater_low_sample_flag,groundwater_as_of_depth_m_bgl,groundwater_climatology_m_bgl,groundwater_anomaly_m_bgl,groundwater_stress_z,months_since_last_gw_obs,last_gw_obs_date,groundwater_stale_flag,surface_water_frequency_raw,surface_water_frequency,valid_pixels,surface_water_climatology,surface_water_anomaly,surface_water_stress_z,wsi,wsi_category
Beed,2004-01-01,2004,1,train,1,0,0,1,0,0,0.8084255229273005,11.9520705659731,-0.9732530198620267,0.9732530198620267,1.19953635844839,0.1667182418689101,0.2396659132876565,0.2809137926937921,0.3490296504869862,923.9240888811656,988.9688328497558,-65.04474396859018,1.100172122323084,0.2959413319876012,0.2959413319876012,0,0,0.3699871446686383,-0.0740458126810371,1.4940582010029841,34.81681436912624,34.81681436912624,0,33.18980368464189,1.627010684484354,0.8526785090245076,9.0,125,1,0,9.0,6.986666666666666,2.0133333333333336,1.352897840550809,0,2004-01-01,0,0.2805172997753152,0.2805172997753152,209627,0.3257093154348756,-0.04519201565956038,0.5598470592305383,1.0931983484300523,Moderate Stress
Beed,2004-02-01,2004,2,train,1,0,0,1,0,0,0.664138228273761,5.983381532281952,-0.7614868090072364,0.7614868090072364,0.9522646960742647,0.1631561429641074,0.2370434053955818,0.2717270808738594,0.3453134184515968,909.4859042432564,966.3085240989197,-56.82261985566333,0.9611024422319349,0.2473602405485056,0.2473602405485056,0,0,0.30208088780911796,-0.05472064726061235,1.1041249848399162,42.20223994474389,42.20223994474389,0,38.967871140476554,3.2343688042673335,1.6950575653607949,2.8,1,0,1,9.0,6.986666666666666,2.0133333333333336,1.352897840550809,1,2004-01-01,0,0.3260982602431939,0.3260982602431939,209627,0.32230326564167144,0.003794994601522439,-0.047013095929671,1.0030724055213414,Moderate Stress
Beed,2004-03-01,2004,3,train,1,0,0,1,0,0,0.0391470558590117,1.5117108070599596,-0.9059146569747615,0.9059146569747615,1.1209078139536133,0.1612019613490177,0.2346120150238868,0.2634926263602122,0.3403864661890551,893.5977725261146,951.0228222390002,-57.42504971288565,0.9712919901359304,0.2114688157689961,0.2114688157689961,0,0,0.26328681938380555,-0.051818003614809455,1.0455569391047432,48.94095389959373,48.94095389959373,0,45.077173057910464,3.8637808416832655,2.024917794764258,10.4,125,1,0,10.4,8.719666666666665,1.6803333333333352,1.1280085022750923,0,2004-03-01,0,0.4321437601072381,0.4321437601072381,209627,0.39094009836519145,0.04120366174204665,-0.510438592285597,0.9633740746580065,Moderate Stress
Beed,2004-04-01,2004,4,train,1,0,0,1,0,0,10.612747980814056,11.316033264946716,0.2560802520809625,-0.2560802520809625,-0.2359111595392965,0.1628755683766364,0.2325904252012283,0.2581842765733327,0.334997488248054,879.2832110002441,929.4104136289155,-50.1272026286714,0.8478556073452402,0.1962434105697293,0.1962434105697293,0,0,0.23972228007601212,-0.043478869506282825,0.8772941940150581,50.59258696554339,50.59258696554339,0,48.36462333726541,2.2279636282779833,1.1676239884822783,,0,0,0,10.4,8.719666666666665,1.6803333333333352,1.1280085022750923,1,2004-03-01,0,0.4144074952176962,0.4144074952176962,209627,0.3921702198031106,0.02223727541458559,-0.27547948602114636,0.5848986077595376,Moderate Stress
Beed,2004-05-01,2004,5,train,1,0,0,1,0,0,69.1729959352767,79.82489097194966,1.1906427199966063,-1.1906427199966063,-1.327165586301587,0.2036203413584211,0.2392744497571931,0.2554277751397067,0.3303017237206764,872.6793142767674,911.9682194296813,-39.28890515291391,0.6645357569045793,0.21839631372345,0.21839631372345,0,0,0.22482115122877733,-0.006424837505327324,0.12963705599795702,45.20215980358089,45.20215980358089,0,47.52992327910015,-2.327763475519262,-1.2199267703620034,11.0,126,1,0,11.0,10.255333333333333,0.7446666666666673,0.4961122334663434,0,2004-05-01,0,0.5152723647240098,0.5152723647240098,209627,0.4239587457722526,0.09131361895175721,-1.1312100222071955,-0.3980028887503176,Normal
Beed,2004-06-01,2004,6,train,1,0,0,1,0,0,105.44674963947308,185.23249355556374,0.2509347479310553,-0.2509347479310553,-0.22990294245988258,0.2969722077239592,0.3000441303268469,0.2572891410790927,0.3269747147410988,887.0277143469385,931.5579726472861,-44.530258300347555,0.7531884329584878,0.2889775694005931,0.2889775694005931,0,0,0.26588460123715235,0.023092968163440752,-0.46595799574396984,39.42621730138422,39.42621730138422,0,42.70961151763284,-3.2833942162486167,-1.720750645062826,,0,0,0,11.0,10.255333333333333,0.7446666666666673,0.4961122334663434,1,2004-05-01,0,0.5238733560085295,0.5238733560085295,209627,0.42757819046846696,0.09629516554006251,-1.192922343890122,-0.3933722101219949,Normal
Beed,2004-07-01,2004,7,train,1,0,0,1,0,0,179.9878382638244,354.60758383857404,-0.011427569912853167,0.011427569912853167,0.07644794428322044,0.331360143635398,0.3326231544037999,0.2754381376200478,0.3250820063254427,905.7665235207973,1007.736675626901,-101.9701521061038,1.7247314972959753,0.413309493208836,0.413309493208836,0,0,0.463906894468998,-0.050597401260162045,1.0209282546174767,38.00783215935513,38.00783215935513,0,36.29023958619241,1.7175925731627188,0.9001503729277067,,0,0,0,11.0,10.255333333333333,0.7446666666666673,0.4961122334663434,2,2004-05-01,0,0.2922715108263725,0.2922715108263725,209627,0.3140664132005896,-0.021794902374217107,0.26999928687272057,0.7480615982439072,Moderate Stress
Beed,2004-08-01,2004,8,train,1,0,0,1,0,0,72.11785699608697,357.55244489938434,-1.4546094234687739,1.4546094234687739,1.7615986328491338,0.413107861590247,0.426466831446872,0.4189099031328911,0.3314040216832306,1046.444316152148,1089.7405901781688,-43.29627402602068,0.7323167219612844,0.5618881875103828,0.5618881875103828,0,0,0.614600638424447,-0.05271245091406418,1.0636046351787,32.915938529455964,32.915938529455964,0,34.214890201193015,-1.2989516717370506,-0.6807504002978728,,0,0,0,11.0,10.255333333333333,0.7446666666666673,0.4961122334663434,3,2004-05-01,0,0.177968486883846,0.177968486883846,209627,0.27655884022573424,-0.09859035334188823,1.2213555554315971,0.7657062297648644,Moderate Stress
Beed,2004-09-01,2004,9,train,1,0,0,1,0,0,191.09791320298456,443.2036084628958,-0.7251596887222814,0.7251596887222814,0.9098468458144556,0.4020445594372919,0.4180114850595992,0.4140782443888417,0.3390162484620139,1054.8025765762986,1143.1251894323534,-88.32261285605477,1.493895901594891,0.5836845681224907,0.5836845681224907,0,0,0.5968312582695062,-0.013146690147015527,0.265267130159055,33.58116491194692,33.58116491194692,0,33.47755987620903,0.10360503573789259,0.05429699278736766,6.2,123,1,0,6.2,4.5,1.7000000000000002,1.1412902549860695,0,2004-09-01,0,0.1640628354171934,0.1640628354171934,209627,0.26758766761915204,-0.10352483220195863,1.282484793380541,0.85784698645373,Moderate Stress
Beed,2004-10-01,2004,10,train,1,0,0,1,0,0,31.914768605834173,295.1305388049056,-1.2245746247052367,1.2245746247052367,1.4929954082621808,0.3522412881988444,0.4012439509690779,0.4298882263226946,0.3541016711983629,1087.6898013946711,1135.2720421500167,-47.58224075534554,0.8048099139566969,0.5382665675688968,0.5382665675688968,0,0,0.5284421783424719,0.009824389226424923,-0.19823145647430462,34.590783794855085,34.590783794855085,0,35.3423568337953,-0.7515730389402151,-0.39388197285850307,4.7,125,1,0,4.7,3.822666666666667,0.8773333333333331,0.5857077856522643,0,2004-10-01,0,0.1692243842634775,0.1692243842634775,209627,0.3008578729521165,-0.13163348868863903,1.6307000354608165,0.6536832856665252,Moderate Stress
Beed,2004-11-01,2004,11,train,1,0,0,1,0,0,25.281520199792183,248.2942020086108,-0.2005081014429934,0.2005081014429934,0.2972303682842844,0.2377505568426411,0.3014965177655145,0.3671866430867052,0.3580628534719967,1021.0699837942444,1068.9343002371193,-47.86431644287484,0.8095809652188052,0.5251028261063266,0.5251028261063266,0,0,0.4868137946346437,0.038289031471682944,-0.7725763200837897,32.84443884915105,32.84443884915105,0,34.02460255018072,-1.1801637010296702,-0.6184963839483015,,0,0,0,4.7,3.822666666666667,0.8773333333333331,0.5857077856522643,1,2004-10-01,0,0.2005419149250812,0.2005419149250812,209627,0.3138921353960447,-0.11335022047096352,1.404203522849005,0.2842749896620446,Normal
Beed,2004-12-01,2004,12,train,1,0,0,1,0,0,4.52583334284954,61.72212214847578,-0.821687892399634,0.821687892399634,1.0225593002373856,0.1665931091928966,0.2575261590303406,0.3244570022339793,0.3552929420258041,970.8547130771092,1024.2609080654834,-53.40619498837418,0.9033167524486388,0.4574513278900742,0.4574513278900742,0,0,0.44421808699747317,0.013233240892601028,-0.2670135064437204,32.71498668333178,32.71498668333178,0,32.38459062395049,0.33039605938129313,0.17315290058473054,,0,0,0,4.7,3.822666666666667,0.8773333333333331,0.5857077856522643,2,2004-10-01,0,0.2180348905436799,0.2180348905436799,209627,0.3363494842426468,-0.11831459369896694,1.4657030977641277,0.6472377217072377,Moderate Stress
Beed,2005-01-01,2005,1,train,1,0,0,1,0,0,1.021345141450843,30.82869868409245,0.02608081313658757,-0.02608081313658757,0.0326507766795537,0.172078097001574,0.2444045000857268,0.297308024174624,0.3517295857631873,942.2011063062662,988.9688328497558,-46.76772654348963,0.7910331539228261,0.3618521503584704,0.3618521503584704,0,0,0.3699871446686383,-0.008134994310167898,0.16414371757353408,33.094933972391345,33.094933972391345,0,33.18980368464189,-0.09486971225054219,-0.049719012643739215,8.7,124,1,0,8.7,6.986666666666666,1.713333333333333,1.150294833095207,0,2005-01-01,0,0.2176914233376425,0.2176914233376425,209627,0.3257093154348756,-0.10801789209723309,1.33814565144594,0.5710915200122203,Moderate Stress
